ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2472,9000,164.2667,11214.29,5.47657,0.188883,-1.371307,0,0,0,0,0,0,0,0,0,0,0,0.00377766,294.756521133243,0.003770542561672,295.870011052867
2473,9000,164.3333,11222.38,5.4789,0.188989,-1.365055,0,0,0,0,0,0,0,0,0,0,0,0.00377978,294.969158781811,0.00377265458094254,296.084077308792
2474,9000,164.4,11231.49,5.48106,0.189119,-1.367186,0,0,0,0,0,0,0,0,0,0,0,0.00378238,295.208606121547,0.00377524478716578,296.325197249169
2475,9000,164.4667,11239.79,5.48319,0.189196,-1.366234,0,0,0,0,0,0,0,0,0,0,0,0.00378392,295.426763412415,0.0037767789830725,296.544634651026
2476,9000,164.5333,11247.33,5.48553,0.189307,-1.37188,0,0,0,0,0,0,0,0,0,0,0,0.00378614,295.624944854962,0.00377899061199075,296.744222283675
2477,9000,164.6,11256.25,5.48771,0.189397,-1.373915,0,0,0,0,0,0,0,0,0,0,0,0.00378794,295.859398232618,0.00378078382103631,296.980095881559
2478,9000,164.6667,11264.83,5.48991,0.189516,-1.379597,0,0,0,0,0,0,0,0,0,0,0,0.00379032,296.084915046551,0.00378315483694875,297.20717162175
2479,9000,164.7333,11272.96,5.49222,0.189623,-1.376593,0,0,0,0,0,0,0,0,0,0,0,0.00379246,296.298604055558,0.00378528675401978,297.422304659494
2480,9000,164.8,11282.32,5.49443,0.189738,-1.367421,0,0,0,0,0,0,0,0,0,0,0,0.00379476,296.54462239803,0.00378757806169187,297.669938069321
2481,9000,164.8667,11290.96,5.49657,0.189832,-1.368884,0,0,0,0,0,0,0,0,0,0,0,0.00379664,296.77171625262,0.00378945095275937,297.898451621414
2482,9000,164.9333,11298.74,5.49887,0.189949,-1.372632,0,0,0,0,0,0,0,0,0,0,0,0.00379898,296.976205857795,0.00379178209950693,298.104412524325
2483,9000,165,11307.66,5.50105,0.190058,-1.372461,0,0,0,0,0,0,0,0,0,0,0,0.00380116,297.210659235451,0.00379395384671559,298.34040450491
2484,9000,165.0667,11316.25,5.50319,0.190157,-1.366956,0,0,0,0,0,0,0,0,0,0,0,0.00380314,297.436438889493,0.00379592634697369,298.567631307692
2485,9000,165.1333,11324,5.50549,0.190249,-1.37099,0,0,0,0,0,0,0,0,0,0,0,0.00380498,297.64013997434,0.00379775937402871,298.772654754139
2486,9000,165.2,11332.87,5.50777,0.190351,-1.375441,0,0,0,0,0,0,0,0,0,0,0,0.00380702,297.873279151448,0.00379979163922741,299.007288682643
2487,9000,165.2667,11341.97,5.50997,0.190488,-1.388166,0,0,0,0,0,0,0,0,0,0,0,0.00380976,298.112463651074,0.00380252124382854,299.248200590593
2488,9000,165.3333,11350.41,5.51219,0.1906,-1.380702,0,0,0,0,0,0,0,0,0,0,0,0.003812,298.334300703475,0.00380475273986486,299.471551057756
2489,9000,165.4,11359.17,5.51443,0.19071,-1.365272,0,0,0,0,0,0,0,0,0,0,0,0.0038142,298.564548639379,0.00380694438291093,299.703333540799
2490,9000,165.4667,11367.55,5.51667,0.190806,-1.368339,0,0,0,0,0,0,0,0,0,0,0,0.00381612,298.784808651122,0.00380885708564385,299.925007335112
2491,9000,165.5333,11375.88,5.51883,0.190926,-1.375413,0,0,0,0,0,0,0,0,0,0,0,0.00381852,299.003754462318,0.00381124795891557,300.145506278808
2492,9000,165.6,11384.37,5.52105,0.191015,-1.370049,0,0,0,0,0,0,0,0,0,0,0,0.0038203,299.226905715266,0.00381302118623348,300.37004226317
2493,9000,165.6667,11392.5,5.52331,0.191114,-1.376465,0,0,0,0,0,0,0,0,0,0,0,0.00382228,299.440594724273,0.00381499364888164,300.585140520676
