ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
1887,8989,125.8667,6907.67,4.19594,0.147407,-1.191756,0,0,0,0,0,0,0,0,0,0,0,0.00294814,351.80474423923,0.00294380275771084,352.841913877911
1888,8989,125.9333,6913.675,4.19828,0.147566,-1.193303,0,0,0,0,0,0,0,0,0,0,0,0.00295132,352.110576377875,0.00294697340515694,353.149767364151
1889,8989,126,6919.855,4.2005,0.147696,-1.19882,0,0,0,0,0,0,0,0,0,0,0,0.00295392,352.425321193334,0.00294956575094488,353.466357398113
1890,8989,126.0667,6926.535,4.20266,0.147893,-1.195444,0,0,0,0,0,0,0,0,0,0,0,0.00295786,352.765530799687,0.00295349413906177,353.808961852618
1891,8989,126.1333,6932.35,4.20496,0.148042,-1.197099,0,0,0,0,0,0,0,0,0,0,0,0.00296084,353.061686317792,0.00295646534621997,354.107045481109
1892,8989,126.2,6938.185,4.20718,0.148218,-1.202009,0,0,0,0,0,0,0,0,0,0,0,0.00296436,353.358860427533,0.00295997494867167,354.40634329903
1893,8989,126.2667,6944.535,4.20928,0.148385,-1.202638,0,0,0,0,0,0,0,0,0,0,0,0.0029677,353.682263271896,0.00296330507142759,354.731886124608
1894,8989,126.3333,6950.1,4.21154,0.148508,-1.198774,0,0,0,0,0,0,0,0,0,0,0,0.00297016,353.965686394554,0.00296575778947953,355.017021117656
1895,8989,126.4,6955.65,4.21382,0.148676,-1.197394,0,0,0,0,0,0,0,0,0,0,0,0.00297352,354.248345573485,0.00296910783368417,355.301710114015
1896,8989,126.4667,6962.155,4.216,0.148863,-1.205242,0,0,0,0,0,0,0,0,0,0,0,0.00297726,354.579642503025,0.00297283673873729,355.635318289464
1897,8989,126.5333,6968.375,4.21824,0.149002,-1.194386,0,0,0,0,0,0,0,0,0,0,0,0.00298004,354.896424501756,0.00297560848268217,355.954030042628
