sample,cold_reduction_percent,bin_lower_deg,bin_upper_deg,bin_width_deg,bin_center_deg,pair_count,probability,probability_density_per_degree,cumulative_probability
pooled,NaN,73.5,73.6,0.0999999999999943,73.55,463,0.000118012867225839,0.00118012867225845,0.980444528727212
pooled,NaN,73.6,73.7,0.100000000000009,73.65,447,0.000113934668790389,0.00113934668790379,0.980558463396002
pooled,NaN,73.7,73.8,0.0999999999999943,73.75,478,0.000121836178259073,0.0012183617825908,0.980680299574261
pooled,NaN,73.8,73.9,0.100000000000009,73.85,449,0.00011444444359482,0.0011444444359481,0.980794744017856
pooled,NaN,73.9,74,0.0999999999999943,73.95,434,0.000110621132561585,0.00110621132561592,0.980905365150418
pooled,NaN,74,74.1,0.0999999999999943,74.05,456,0.000116228655410329,0.00116228655410336,0.981021593805828
pooled,NaN,74.1,74.2,0.100000000000009,74.15,443,0.000112915119181526,0.00112915119181516,0.98113450892501
pooled,NaN,74.2,74.3,0.0999999999999943,74.25,434,0.000110621132561585,0.00110621132561592,0.981245130057571
pooled,NaN,74.3,74.4,0.100000000000009,74.35,484,0.000123365502672367,0.00123365502672356,0.981368495560243
pooled,NaN,74.4,74.5,0.0999999999999943,74.45,433,0.00011036624515937,0.00110366245159376,0.981478861805403
pooled,NaN,74.5,74.6,0.0999999999999943,74.55,421,0.000107307596332782,0.00107307596332788,0.981586169401736
pooled,NaN,74.6,74.7,0.100000000000009,74.65,461,0.000117503092421407,0.00117503092421397,0.981703672494157
pooled,NaN,74.7,74.8,0.0999999999999943,74.75,443,0.000112915119181526,0.00112915119181532,0.981816587613339
pooled,NaN,74.8,74.9,0.100000000000009,74.85,459,0.000116993317616976,0.00116993317616966,0.981933580930956
pooled,NaN,74.9,75,0.0999999999999943,74.95,422,0.000107562483734998,0.00107562483735004,0.982041143414691
pooled,NaN,75,75.1,0.0999999999999943,75.05,442,0.00011266023177931,0.00112660231779317,0.98215380364647
pooled,NaN,75.1,75.2,0.100000000000009,75.15,451,0.000114954218399251,0.00114954218399241,0.982268757864869
pooled,NaN,75.2,75.3,0.0999999999999943,75.25,419,0.000106797821528351,0.00106797821528357,0.982375555686397
pooled,NaN,75.3,75.4,0.100000000000009,75.35,405,0.000103229397897332,0.00103229397897323,0.982478785084295
pooled,NaN,75.4,75.5,0.0999999999999943,75.45,436,0.000111130907366017,0.00111130907366023,0.982589915991661
pooled,NaN,75.5,75.6,0.0999999999999943,75.55,429,0.000109346695550507,0.00109346695550513,0.982699262687211
pooled,NaN,75.6,75.7,0.100000000000009,75.65,411,0.000104758722310626,0.00104758722310617,0.982804021409522
pooled,NaN,75.7,75.8,0.0999999999999943,75.75,453,0.000115463993203682,0.00115463993203689,0.982919485402726
pooled,NaN,75.8,75.9,0.100000000000009,75.85,447,0.000113934668790389,0.00113934668790379,0.983033420071516
pooled,NaN,75.9,76,0.0999999999999943,75.95,400,0.000101954960886254,0.00101954960886259,0.983135375032402
pooled,NaN,76,76.1,0.0999999999999943,76.05,396,0.000100935411277391,0.00100935411277397,0.98323631044368
pooled,NaN,76.1,76.2,0.100000000000009,76.15,414,0.000105523384517273,0.00105523384517264,0.983341833828197
pooled,NaN,76.2,76.3,0.0999999999999943,76.25,429,0.000109346695550507,0.00109346695550513,0.983451180523748
pooled,NaN,76.3,76.4,0.100000000000009,76.35,382,9.73669876463723e-05,0.00097366987646364,0.983548547511394
pooled,NaN,76.4,76.5,0.0999999999999943,76.45,420,0.000107052708930566,0.00107052708930572,0.983655600220324
pooled,NaN,76.5,76.6,0.0999999999999943,76.55,389,9.91511994618817e-05,0.000991511994618874,0.983754751419786
pooled,NaN,76.6,76.7,0.100000000000009,76.65,408,0.000103994060103979,0.0010399406010397,0.98385874547989
pooled,NaN,76.7,76.8,0.0999999999999943,76.75,402,0.000102464735690685,0.00102464735690691,0.983961210215581
pooled,NaN,76.8,76.9,0.100000000000009,76.85,332,8.46226175355906e-05,0.000846226175355834,0.984045832833117
pooled,NaN,76.9,77,0.0999999999999943,76.95,409,0.000104248947506194,0.001042489475062,0.984150081780623
pooled,NaN,77,77.1,0.0999999999999943,77.05,393,0.000100170749070744,0.0010017074907075,0.984250252529694
pooled,NaN,77.1,77.2,0.100000000000009,77.15,396,0.000100935411277391,0.00100935411277383,0.984351187940971
pooled,NaN,77.2,77.3,0.0999999999999943,77.25,395,0.000100680523875176,0.00100680523875181,0.984451868464846
pooled,NaN,77.3,77.4,0.100000000000009,77.35,387,9.86414246574504e-05,0.00098641424657442,0.984550509889504
pooled,NaN,77.4,77.5,0.0999999999999943,77.45,412,0.000105013609712841,0.00105013609712847,0.984655523499216
pooled,NaN,77.5,77.6,0.0999999999999943,77.55,410,0.00010450383490841,0.00104503834908416,0.984760027334125
pooled,NaN,77.6,77.7,0.100000000000009,77.65,415,0.000105778271919488,0.00105778271919479,0.984865805606044
pooled,NaN,77.7,77.8,0.0999999999999943,77.75,399,0.000101700073484038,0.00101700073484044,0.984967505679528
pooled,NaN,77.8,77.9,0.100000000000009,77.85,356,9.07399151887658e-05,0.00090739915188758,0.985058245594717
pooled,NaN,77.9,78,0.0999999999999943,77.95,379,9.66023254397254e-05,0.000966023254397309,0.985154847920157
pooled,NaN,78,78.1,0.0999999999999943,78.05,376,9.58376632330785e-05,0.000958376632330839,0.98525068558339
pooled,NaN,78.1,78.2,0.100000000000009,78.15,370,9.43083388197847e-05,0.000943083388197766,0.98534499392221
pooled,NaN,78.2,78.3,0.0999999999999943,78.25,416,0.000106033159321704,0.0010603315932171,0.985451027081531
pooled,NaN,78.3,78.4,0.100000000000009,78.35,341,8.69166041555313e-05,0.000869166041555239,0.985537943685687
pooled,NaN,78.4,78.5,0.0999999999999943,78.45,383,9.76218750485879e-05,0.000976218750485935,0.985635565560736
pooled,NaN,78.5,78.6,0.0999999999999943,78.55,398,0.000101445186081822,0.00101445186081828,0.985737010746817
pooled,NaN,78.6,78.7,0.100000000000009,78.65,368,9.37985640153534e-05,0.000937985640153454,0.985830809310833
pooled,NaN,78.7,78.8,0.0999999999999943,78.75,371,9.45632262220003e-05,0.000945632262220057,0.985925372537055
pooled,NaN,78.8,78.9,0.100000000000009,78.85,361,9.2014352199844e-05,0.000920143521998361,0.986017386889255
pooled,NaN,78.9,79,0.0999999999999943,78.95,387,9.86414246574504e-05,0.000986414246574561,0.986116028313912
pooled,NaN,79,79.1,0.0999999999999943,79.05,377,9.60925506352941e-05,0.000960925506352996,0.986212120864547
pooled,NaN,79.1,79.2,0.100000000000009,79.15,359,9.15045773954127e-05,0.000915045773954049,0.986303625441943
pooled,NaN,79.2,79.3,0.0999999999999943,79.25,351,8.94654781776876e-05,0.000894654781776927,0.98639309092012
pooled,NaN,79.3,79.4,0.100000000000009,79.35,332,8.46226175355906e-05,0.000846226175355834,0.986477713537656
pooled,NaN,79.4,79.5,0.0999999999999943,79.45,374,9.53278884286472e-05,0.000953278884286526,0.986573041426085
pooled,NaN,79.5,79.6,0.0999999999999943,79.55,372,9.48181136242159e-05,0.000948181136242213,0.986667859539709
pooled,NaN,79.6,79.7,0.100000000000009,79.65,400,0.000101954960886254,0.00101954960886245,0.986769814500595
pooled,NaN,79.7,79.8,0.0999999999999943,79.75,362,9.22692396020596e-05,0.000922692396020648,0.986862083740197
pooled,NaN,79.8,79.9,0.100000000000009,79.85,346,8.81910411666094e-05,0.000881910411666019,0.986950274781364
pooled,NaN,79.9,80,0.0999999999999943,79.95,361,9.2014352199844e-05,0.000920143521998492,0.987042289133564
pooled,NaN,80,80.1,0.0999999999999943,80.05,406,0.000103484285299547,0.00103484285299553,0.987145773418863
pooled,NaN,80.1,80.2,0.100000000000009,80.15,359,9.15045773954127e-05,0.000915045773954049,0.987237277996258
pooled,NaN,80.2,80.3,0.0999999999999943,80.25,379,9.66023254397254e-05,0.000966023254397309,0.987333880321698
pooled,NaN,80.3,80.4,0.100000000000009,80.35,318,8.10541939045717e-05,0.000810541939045648,0.987414934515603
pooled,NaN,80.4,80.5,0.0999999999999943,80.45,338,8.61519419488844e-05,0.000861519419488893,0.987501086457552
pooled,NaN,80.5,80.6,0.0999999999999943,80.55,366,9.32887892109221e-05,0.000932887892109274,0.987594375246763
pooled,NaN,80.6,80.7,0.100000000000009,80.65,353,8.99752529821189e-05,0.000899752529821112,0.987684350499745
pooled,NaN,80.7,80.8,0.0999999999999943,80.75,371,9.45632262220003e-05,0.000945632262220057,0.987778913725967
pooled,NaN,80.8,80.9,0.100000000000009,80.85,357,9.09948025909814e-05,0.000909948025909737,0.987869908528558
pooled,NaN,80.9,81,0.0999999999999943,80.95,345,8.79361537643938e-05,0.000879361537643988,0.987957844682322
pooled,NaN,81,81.1,0.0999999999999943,81.05,339,8.64068293511e-05,0.000864068293511049,0.988044251511673
pooled,NaN,81.1,81.2,0.100000000000009,81.15,361,9.2014352199844e-05,0.000920143521998361,0.988136265863873
pooled,NaN,81.2,81.3,0.0999999999999943,81.25,376,9.58376632330785e-05,0.000958376632330839,0.988232103527106
pooled,NaN,81.3,81.4,0.100000000000009,81.35,362,9.22692396020596e-05,0.000922692396020517,0.988324372766708
pooled,NaN,81.4,81.5,0.0999999999999943,81.45,372,9.48181136242159e-05,0.000948181136242213,0.988419190880332
pooled,NaN,81.5,81.6,0.0999999999999943,81.55,371,9.45632262220003e-05,0.000945632262220057,0.988513754106554
pooled,NaN,81.6,81.7,0.100000000000009,81.65,386,9.83865372552348e-05,0.000983865372552264,0.98861214064381
pooled,NaN,81.7,81.8,0.0999999999999943,81.75,382,9.73669876463723e-05,0.000973669876463778,0.988709507631456
pooled,NaN,81.8,81.9,0.100000000000009,81.85,393,0.000100170749070744,0.00100170749070736,0.988809678380527
pooled,NaN,81.9,82,0.0999999999999943,81.95,375,9.55827758308628e-05,0.000955827758308683,0.988905261156358
pooled,NaN,82,82.1,0.0999999999999943,82.05,383,9.76218750485879e-05,0.000976218750485935,0.989002883031406
pooled,NaN,82.1,82.2,0.100000000000009,82.15,362,9.22692396020596e-05,0.000922692396020517,0.989095152271008
pooled,NaN,82.2,82.3,0.0999999999999943,82.25,384,9.78767624508035e-05,0.000978767624508091,0.989193029033459
pooled,NaN,82.3,82.4,0.100000000000009,82.35,381,9.71121002441566e-05,0.000971121002441484,0.989290141133703
pooled,NaN,82.4,82.5,0.0999999999999943,82.45,399,0.000101700073484038,0.00101700073484044,0.989391841207187
pooled,NaN,82.5,82.6,0.0999999999999943,82.55,426,0.00010858203334386,0.00108582033343866,0.989500423240531
pooled,NaN,82.6,82.7,0.100000000000009,82.65,421,0.000107307596332782,0.00107307596332773,0.989607730836864
pooled,NaN,82.7,82.8,0.0999999999999943,82.75,390,9.94060868640974e-05,0.00099406086864103,0.989707136923728
pooled,NaN,82.8,82.9,0.100000000000009,82.85,361,9.2014352199844e-05,0.000920143521998361,0.989799151275928
pooled,NaN,82.9,83,0.0999999999999943,82.95,360,9.17594647976283e-05,0.000917594647976335,0.989890910740726
pooled,NaN,83,83.1,0.0999999999999943,83.05,335,8.53872797422375e-05,0.000853872797422423,0.989976298020468
pooled,NaN,83.1,83.2,0.100000000000009,83.15,376,9.58376632330785e-05,0.000958376632330703,0.990072135683701
pooled,NaN,83.2,83.3,0.0999999999999943,83.25,416,0.000106033159321704,0.0010603315932171,0.990178168843023
pooled,NaN,83.3,83.4,0.100000000000009,83.35,409,0.000104248947506194,0.00104248947506186,0.990282417790529
pooled,NaN,83.4,83.5,0.0999999999999943,83.45,416,0.000106033159321704,0.0010603315932171,0.990388450949851
pooled,NaN,83.5,83.6,0.0999999999999943,83.55,450,0.000114699330997035,0.00114699330997042,0.990503150280848
pooled,NaN,83.6,83.7,0.100000000000009,83.65,407,0.000103739172701763,0.00103739172701754,0.990606889453549
pooled,NaN,83.7,83.8,0.0999999999999943,83.75,419,0.000106797821528351,0.00106797821528357,0.990713687275078
pooled,NaN,83.8,83.9,0.100000000000009,83.85,398,0.000101445186081822,0.00101445186081814,0.990815132461159
pooled,NaN,83.9,84,0.0999999999999943,83.95,403,0.000102719623092901,0.00102719623092906,0.990917852084252
pooled,NaN,84,84.1,0.0999999999999943,84.05,421,0.000107307596332782,0.00107307596332788,0.991025159680585
pooled,NaN,84.1,84.2,0.100000000000009,84.15,390,9.94060868640974e-05,0.000994060868640889,0.991124565767449
pooled,NaN,84.2,84.3,0.0999999999999943,84.25,397,0.000101190298679607,0.00101190298679613,0.991225756066129
pooled,NaN,84.3,84.4,0.100000000000009,84.35,390,9.94060868640974e-05,0.000994060868640889,0.991325162152993
pooled,NaN,84.4,84.5,0.0999999999999943,84.45,398,0.000101445186081822,0.00101445186081828,0.991426607339075
pooled,NaN,84.5,84.6,0.0999999999999943,84.55,406,0.000103484285299547,0.00103484285299553,0.991530091624374
pooled,NaN,84.6,84.7,0.100000000000009,84.65,406,0.000103484285299547,0.00103484285299539,0.991633575909674
pooled,NaN,84.7,84.8,0.0999999999999943,84.75,370,9.43083388197847e-05,0.0009430833881979,0.991727884248494
pooled,NaN,84.8,84.9,0.100000000000009,84.85,368,9.37985640153534e-05,0.000937985640153454,0.991821682812509
pooled,NaN,84.9,85,0.0999999999999943,84.95,412,0.000105013609712841,0.00105013609712847,0.991926696422222
pooled,NaN,85,85.1,0.0999999999999943,85.05,371,9.45632262220003e-05,0.000945632262220057,0.992021259648444
pooled,NaN,85.1,85.2,0.100000000000009,85.15,403,0.000102719623092901,0.00102719623092892,0.992123979271537
pooled,NaN,85.2,85.3,0.0999999999999943,85.25,467,0.000119032416834701,0.00119032416834708,0.992243011688371
pooled,NaN,85.3,85.4,0.100000000000009,85.35,411,0.000104758722310626,0.00104758722310617,0.992347770410682
pooled,NaN,85.4,85.5,0.0999999999999943,85.45,404,0.000102974510495116,0.00102974510495122,0.992450744921177
pooled,NaN,85.5,85.6,0.0999999999999943,85.55,421,0.000107307596332782,0.00107307596332788,0.99255805251751
pooled,NaN,85.6,85.7,0.100000000000009,85.65,426,0.00010858203334386,0.00108582033343851,0.992666634550854
pooled,NaN,85.7,85.8,0.0999999999999943,85.75,429,0.000109346695550507,0.00109346695550513,0.992775981246404
pooled,NaN,85.8,85.9,0.100000000000009,85.85,409,0.000104248947506194,0.00104248947506186,0.992880230193911
pooled,NaN,85.9,86,0.0999999999999943,85.95,414,0.000105523384517273,0.00105523384517279,0.992985753578428
pooled,NaN,86,86.1,0.0999999999999943,86.05,413,0.000105268497115057,0.00105268497115063,0.993091022075543
pooled,NaN,86.1,86.2,0.100000000000009,86.15,444,0.000113170006583742,0.00113170006583732,0.993204192082127
pooled,NaN,86.2,86.3,0.0999999999999943,86.25,436,0.000111130907366017,0.00111130907366023,0.993315322989493
pooled,NaN,86.3,86.4,0.100000000000009,86.35,433,0.00011036624515937,0.0011036624515936,0.993425689234652
pooled,NaN,86.4,86.5,0.0999999999999943,86.45,467,0.000119032416834701,0.00119032416834708,0.993544721651487
pooled,NaN,86.5,86.6,0.0999999999999943,86.55,470,0.000119797079041348,0.00119797079041355,0.993664518730528
pooled,NaN,86.6,86.7,0.100000000000009,86.65,417,0.000106288046723919,0.0010628804672391,0.993770806777252
pooled,NaN,86.7,86.8,0.0999999999999943,86.75,438,0.000111640682170448,0.00111640682170454,0.993882447459422
pooled,NaN,86.8,86.9,0.100000000000009,86.85,531,0.000135345210576502,0.0013534521057649,0.994017792669999
pooled,NaN,86.9,87,0.0999999999999943,86.95,450,0.000114699330997035,0.00114699330997042,0.994132492000996
pooled,NaN,87,87.1,0.0999999999999943,87.05,488,0.000124385052281229,0.00124385052281237,0.994256877053277
pooled,NaN,87.1,87.2,0.100000000000009,87.15,464,0.000118267754628054,0.00118267754628044,0.994375144807905
pooled,NaN,87.2,87.3,0.0999999999999943,87.25,454,0.000115718880605898,0.00115718880605905,0.994490863688511
pooled,NaN,87.3,87.4,0.100000000000009,87.35,443,0.000112915119181526,0.00112915119181516,0.994603778807693
pooled,NaN,87.4,87.5,0.0999999999999943,87.45,470,0.000119797079041348,0.00119797079041355,0.994723575886734
pooled,NaN,87.5,87.6,0.0999999999999943,87.55,416,0.000106033159321704,0.0010603315932171,0.994829609046056
pooled,NaN,87.6,87.7,0.100000000000009,87.65,509,0.000129737687727758,0.00129737687727747,0.994959346733783
pooled,NaN,87.7,87.8,0.0999999999999943,87.75,437,0.000111385794768232,0.00111385794768238,0.995070732528552
pooled,NaN,87.8,87.9,0.100000000000009,87.85,494,0.000125914376694523,0.00125914376694513,0.995196646905246
pooled,NaN,87.9,88,0.0999999999999943,87.95,461,0.000117503092421407,0.00117503092421414,0.995314149997668
pooled,NaN,88,88.1,0.0999999999999943,88.05,460,0.000117248205019192,0.00117248205019198,0.995431398202687
pooled,NaN,88.1,88.2,0.100000000000009,88.15,456,0.000116228655410329,0.00116228655410319,0.995547626858097
pooled,NaN,88.2,88.3,0.0999999999999943,88.25,485,0.000123620390074583,0.0012362039007459,0.995671247248172
pooled,NaN,88.3,88.4,0.100000000000009,88.35,498,0.000126933926303386,0.00126933926303375,0.995798181174475
pooled,NaN,88.4,88.5,0.0999999999999943,88.45,513,0.00013075723733662,0.00130757237336628,0.995928938411812
pooled,NaN,88.5,88.6,0.0999999999999943,88.55,517,0.000131776786945483,0.0013177678694549,0.996060715198757
pooled,NaN,88.6,88.7,0.100000000000009,88.65,531,0.000135345210576502,0.0013534521057649,0.996196060409334
pooled,NaN,88.7,88.8,0.0999999999999943,88.75,546,0.000139168521609736,0.00139168521609744,0.996335228930943
pooled,NaN,88.8,88.9,0.100000000000009,88.85,518,0.000132031674347699,0.00132031674347687,0.996467260605291
pooled,NaN,88.9,89,0.0999999999999943,88.95,525,0.000133815886163208,0.00133815886163216,0.996601076491454
pooled,NaN,89,89.1,0.0999999999999943,89.05,556,0.000141717395631893,0.00141717395631901,0.996742793887086
pooled,NaN,89.1,89.2,0.100000000000009,89.15,579,0.000147579805882852,0.0014757980588284,0.996890373692969
pooled,NaN,89.2,89.3,0.0999999999999943,89.25,557,0.000141972283034108,0.00141972283034116,0.997032345976003
pooled,NaN,89.3,89.4,0.100000000000009,89.35,549,0.000139933183816383,0.00139933183816371,0.99717227915982
pooled,NaN,89.4,89.5,0.0999999999999943,89.45,571,0.000145540706665127,0.00145540706665135,0.997317819866485
pooled,NaN,89.5,89.6,0.0999999999999943,89.55,562,0.000143246720045186,0.00143246720045195,0.99746106658653
pooled,NaN,89.6,89.7,0.100000000000009,89.65,560,0.000142736945240755,0.00142736945240743,0.997603803531771
pooled,NaN,89.7,89.8,0.0999999999999943,89.75,566,0.000144266269654049,0.00144266269654057,0.997748069801425
pooled,NaN,89.8,89.9,0.100000000000009,89.85,588,0.000149873792502793,0.0014987379250278,0.997897943593927
pooled,NaN,89.9,90,0.0999999999999943,89.95,592,0.000150893342111655,0.00150893342111664,0.998048836936039
pooled,NaN,90,90.1,0.0999999999999943,90.05,519,0.000132286561749914,0.00132286561749922,0.998181123497789
pooled,NaN,90.1,90.2,0.100000000000009,90.15,436,0.000111130907366017,0.00111130907366007,0.998292254405155
pooled,NaN,90.2,90.3,0.0999999999999943,90.25,411,0.000104758722310626,0.00104758722310632,0.998397013127466
pooled,NaN,90.3,90.4,0.100000000000009,90.35,376,9.58376632330785e-05,0.000958376632330703,0.998492850790699
pooled,NaN,90.4,90.5,0.0999999999999943,90.45,330,8.41128427311593e-05,0.000841128427311641,0.99857696363343
